open,high,low,close,volume,trade_count,vwap,sma5,sma50,sma100,ema20,rsi14,macd,upperBB,lowerBB,ATR14,momentum,deviation,zscore,target
278.13,279.6693,276.15,277.89,38211832.0,604852.0,277.492407,281.54200000000003,266.0426,247.2466,275.6706968828884,66.45629536131273,-0.17498574876914486,286.8777803388151,263.6032196611849,5.466621428571427,76.44,11.847399999999993,0.4553469406701172,0
278.16,280.03,276.92,277.18,32193256.0,509389.0,277.838531,279.74,266.4976,247.9066,275.81444003689904,65.04014823965413,-0.47324487139641125,286.9628231012577,264.2931768987424,5.303764285714282,74.51000000000002,10.68240000000003,0.2738463558073102,1
277.75,279.75,276.44,278.78,33038318.0,517045.0,278.483729,278.666,266.98060000000004,248.56959999999998,276.09687431909913,65.55082166768105,-0.5748681824500812,287.22415706001647,264.38484293998357,5.060907142857141,79.99999999999997,11.799399999999935,0.5211189765790865,0
279.095,279.59,273.81,278.03,33247986.0,578987.0,277.100462,278.132,267.4322,249.2059,276.280981526804,68.8178913738019,-0.6965779834879466,287.43798321503226,264.6270167849677,4.794478571428568,78.82999999999998,10.59779999999995,0.35027012224564447,1
277.9,279.22,276.82,278.28,39532887.0,597250.0,278.24054,278.03200000000004,267.8552,249.84720000000002,276.4713642385369,62.90383884454575,-0.7590920724763279,287.6501694737157,264.94783052628435,4.418764285714287,81.82999999999998,10.424799999999948,0.3490389258282266,0
280.15,280.15,272.84,274.11,50409078.0,723431.0,274.501809,277.27599999999995,268.177,250.45069999999998,276.2464724062953,46.52591170825334,-1.0615702938116045,287.6375924556498,265.13040754435025,4.505192857142857,75.69000000000003,5.932999999999993,-0.4041376136485847,1
272.82,275.5,271.79,274.61,37648628.0,569202.0,273.872883,276.762,268.5354,251.058,276.09061789141003,45.372549019607796,-1.1981489527784608,287.22967936134535,266.2533206386546,4.403764285714284,78.97000000000003,6.074600000000032,-0.40645757982661707,0
275.01,276.16,271.64,271.84,50138743.0,624189.0,272.960593,275.37399999999997,268.8426,251.6359,275.6857971398472,39.689418562657906,-1.4295382379326336,286.7921486909142,267.1308513090858,4.519478571428574,75.25999999999996,2.9973999999999705,-1.0419454831568744,1
273.605,273.63,266.95,272.19,51630721.0,658922.0,271.260997,274.206,269.1252,252.2451,275.35286407890936,37.54674644726993,-1.5058538601922704,286.4400965473361,267.84590345266395,4.781371428571431,71.19,3.064799999999991,-1.065493936689135,1
272.145,274.6,269.9,273.67,144632048.0,690849.0,272.817727,273.284,269.51779999999997,252.8913,275.19259130948944,30.329578639966584,-1.4054256181370612,285.4773698235942,269.55063017640583,4.5970857142857176,72.17000000000002,4.15220000000005,-0.9654204401284607,0
272.86,273.88,270.505,270.97,36571827.0,613487.0,271.552592,272.65600000000006,270.0318,253.5253,274.7904397562047,17.726887192536083,-1.4630369459109507,285.5371165909495,269.4388834090505,4.497450000000007,70.67000000000002,0.9382000000000517,-1.6195566125427643,1
270.84,272.5,269.56,272.36,29641999.0,494061.0,271.797736,272.206,270.5258,254.22510000000003,274.55896930323286,24.291321412996098,-1.352335531162436,285.6570562097295,268.96294379027063,4.327450000000007,70.80000000000001,1.8342000000000098,-1.1860468830269195,1
272.34,275.43,272.195,273.81,17910574.0,344039.0,274.293647,272.6,271.0466,254.92969999999997,274.48763889340114,33.54037267080744,-1.1350307951932204,285.64451707774265,268.6594829222573,4.119950000000005,72.81,2.76339999999999,-0.78704581207349,0
274.16,275.37,272.86,273.4,21521802.0,427277.0,274.097572,272.842,271.5278,255.6345,274.38405423688675,36.14830072090626,-0.9784145259963937,285.597354655209,268.291645344791,4.078521428571435,72.31999999999996,1.872199999999964,-0.8192671993782413,1
272.69,274.36,272.35,273.76,23715213.0,478414.0,273.625521,272.86,272.05400000000003,256.2396,274.3246205000404,39.068290100582324,-0.8166770899117024,285.40606139926456,267.9739386007353,3.970714285714288,68.59,1.7059999999999604,-0.6723220192659848,0
272.81,274.08,272.28,273.08,22139617.0,431190.0,273.04204,273.282,272.4698,256.7701,274.20608521432223,39.130434782608646,-0.7247173473788245,284.4960063009589,267.881993699041,3.8771428571428634,65.25999999999999,0.6101999999999634,-0.7485247723096307,0
273.06,273.68,271.75,271.86,27293639.0,421948.0,272.306844,273.18199999999996,272.6622,257.1952,273.9826485272439,31.277056277056403,-0.7141233540371531,282.5246810735897,268.42031892641023,3.778571428571435,59.420000000000016,-0.8021999999999707,-1.0245057415013583,0
272.255,277.84,269.0,271.01,37838054.0,642187.0,271.97566,272.622,272.827,257.63349999999997,273.6995391436969,31.108719052744974,-0.7298430234200601,280.836776224222,268.794223775778,3.997142857142864,57.45999999999998,-1.8170000000000073,-1.2640177458364974,0
270.64,271.51,266.14,267.26,45572200.0,752822.0,267.974574,271.39399999999995,273.0032,258.00960000000003,273.08624970144,25.04528985507254,-0.94463930096257,280.39509272337114,267.8919072766289,4.209285714285719,57.31,-5.743200000000002,-2.202158811231113,0
267.0,267.55,262.12,262.36,52352090.0,783173.0,263.146904,269.114,273.0588,258.2999,272.06470211082666,24.243752740026366,-1.3441902532844145,281.12957337846916,265.51542662153093,4.075000000000005,52.35000000000002,-10.698800000000006,-2.8083507016171247,0
263.2,263.68,259.81,260.33,48309804.0,732706.0,261.431297,266.56399999999996,273.009,258.5754,270.9471114336051,20.665571076417464,-1.6523763586721127,281.8705523075793,263.0184476924207,4.086428571428578,49.19,-12.67900000000003,-2.5704291902261107,0
257.02,259.29,255.7,259.04,50419337.0,764090.0,257.400524,264.0,272.81359999999995,258.8499,269.8131008208808,22.003499562554794,-1.8361499519470028,282.42295504693783,260.6520449530622,4.094285714285718,46.630000000000024,-13.77359999999993,-2.2961832915778118,1
259.075,260.21,256.22,259.37,39996967.0,649745.0,258.681183,261.67199999999997,272.621,259.1347,268.8185197903207,21.935201401050776,-1.8247409049295662,282.1709849779452,258.96301502205483,3.9021428571428567,48.21000000000001,-13.250999999999976,-1.929854273558838,1
259.16,261.3,256.8,260.25,45263767.0,664531.0,260.008591,260.27,272.432,259.4316,268.0024702864806,19.82913669064739,-1.6523345726609449,281.5947014157246,257.7612985842754,3.8878571428571393,51.629999999999995,-12.182000000000016,-1.5823170642774216,1
258.72,261.81,258.39,261.05,45730847.0,602102.0,260.4119,260.008,272.225,259.782,267.3403302591968,25.614552605702983,-1.3893954942395315,280.6053551740932,257.02764482590686,3.891071428571426,51.94,-11.175000000000011,-1.3176003751521934,0
259.49,261.82,256.71,259.96,40019421.0,612223.0,259.195963,259.934,272.0168,260.13259999999997,266.6374416630828,19.061876247504927,-1.200944616655586,280.2532780981938,255.96472190180629,4.046071428571428,49.79999999999998,-12.05680000000001,-1.3420311910037825,0
260.65,261.04,257.05,258.21,39388564.0,601833.0,259.008116,259.76800000000003,271.8,260.43710000000004,265.83482817136064,11.651917404129804,-1.1084428690957302,279.794373834348,254.7836261656521,4.099999999999999,48.18999999999997,-13.590000000000032,-1.4520157686231168,0
257.9,258.9,254.93,255.53,72142773.0,661895.0,256.34524,259.0,271.5098,260.7208,264.8534159645644,10.482087571870878,-1.1377533336872299,279.827682904715,253.119317095285,4.204285714285711,44.349999999999994,-15.979799999999983,-1.638962125662685,0
252.73,254.79,243.42,246.7,80267517.0,1016079.0,248.18664,256.29,271.041,260.8947,263.12451920603445,6.467181467181433,-1.6317622924607011,280.9129788924234,249.48502110757653,4.925714285714284,34.22,-24.341000000000008,-2.354464152795746,1
248.7,251.56,245.18,247.65,54641725.0,806424.0,247.761893,253.60999999999999,270.59860000000003,261.06629999999996,261.6507554721264,9.441786283891588,-1.7632826302786908,280.9136022520494,246.8823977479506,5.25285714285714,33.25,-22.948600000000027,-1.9097766578368434,1
249.2,251.0,248.15,248.35,39708340.0,611659.0,249.293046,251.288,270.19620000000003,261.2242,260.3840168557334,11.871553681479057,-1.6726431477824875,280.78111621917213,244.75288378082786,5.3542857142857105,34.19999999999999,-21.84620000000004,-1.6006336169471598,0
247.32,249.41,244.68,248.04,41688982.0,629226.0,247.531759,249.254,269.7684,261.38320000000004,259.20839620280645,12.083195774182883,-1.508153213692509,280.11355755971783,242.9884424402821,5.060714285714283,34.28,-21.728399999999993,-1.455726125727402,1
251.48,256.56,249.8,255.41,55969234.0,771970.0,254.616271,249.22999999999996,269.3716,261.6401,258.84664418349155,32.52727808905928,-0.8124410370546,278.4440725503534,242.8179274496466,5.285714285714284,41.53,-13.961600000000004,-0.5861987015705943,1
259.17,261.95,258.21,258.27,49648271.0,698663.0,259.87687,251.544,269.0676,261.8381,258.7917256898257,43.58330718544081,-0.10620537853623269,276.65972216587664,243.08927783412338,5.364999999999997,44.21999999999997,-10.797600000000045,-0.19118007305996615,0
257.65,258.855,254.51,256.44,41287971.0,620112.0,256.163807,253.302,268.73740000000004,262.0047,258.5677518146042,43.85854120618884,0.2705413745685057,274.51586364983945,243.50113635016058,5.39892857142857,45.16999999999999,-12.297400000000039,-0.33126198082375163,1
258.0,259.65,254.41,258.28,67253009.0,923855.0,257.435337,255.288,268.4548,262.19059999999996,258.54034687988,48.820608317814944,0.6546153853718666,272.28986456306825,244.24713543693176,5.442499999999997,49.22999999999996,-10.174800000000005,0.001640353896830555,1
255.165,261.8999,252.18,259.48,92443408.0,1003197.0,257.314309,257.576,268.29519999999997,262.4066,258.62983765322474,50.16621335750985,0.9808128793279574,270.15566096590806,245.14333903409192,5.851778571428572,51.910000000000025,-8.815199999999948,0.2927357172180963,1
260.03,270.49,259.205,270.01,73913425.0,916103.0,266.41686,260.496,268.3466,262.7632,259.7136626386319,61.41787552643891,1.8468180145984556,269.8868344717637,245.3121655282363,6.336421428571431,67.63,1.6633999999999673,2.020047558487053,0
269.2,271.875,267.61,269.48,64394655.0,806130.0,269.684498,262.738,268.365,263.19010000000003,260.6437900063812,59.92465269602073,2.295734067784907,270.39885267811195,245.0221473218881,6.396778571428571,66.13000000000002,1.115000000000009,1.8551659618199285,1
272.285,278.95,272.285,276.49,90545710.0,1099346.0,276.108776,266.748,268.5698,263.6547,262.1529528629163,67.07997520148797,2.9356465862381818,273.53611874346143,243.29788125653852,6.70820714285714,73.57000000000002,7.9202000000000226,2.390747808342471,0
278.13,279.5,273.23,275.91,52977441.0,833540.0,275.657966,270.274,268.6582,264.07309999999995,263.4631478283529,68.74205844980949,3.170659716515311,276.2161149108603,242.17588508913974,6.871064285714281,62.660000000000025,7.251800000000003,1.9640290429925393,1
277.12,280.905,276.925,278.12,50453414.0,801994.0,278.654438,274.002,268.70219999999995,264.4873,264.85903851136686,74.16042780748668,3.3103946850572195,279.156323601424,241.14367639857596,6.944278571428565,58.09,9.417800000000057,1.890949599390557,0
277.905,278.2,271.7,274.62,44623396.0,728418.0,273.907223,274.924,268.6552,264.85200000000003,265.78865389123666,83.703524867214,3.0111420902060453,280.9809931120754,240.84400688792465,6.543564285714278,45.27000000000001,5.964800000000025,1.366071674983117,0
274.885,275.37,272.94,273.68,34376898.0,516013.0,273.912411,275.764,268.57779999999997,265.1989,266.54021066349986,81.42960637527176,2.608938128194241,282.4423588192246,240.72564118077545,6.261421428571422,46.5,5.102200000000039,1.1598227938097858,1
274.695,280.18,274.45,275.5,51931283.0,789523.0,277.12546,275.566,268.5108,265.5751,267.3935239336427,81.91864566188582,2.333480894453511,284.0684545126459,240.5445454873541,6.486421428571423,45.849999999999994,6.9891999999999825,1.212528956655359,0
275.59,275.72,260.18,261.73,81077229.0,1034376.0,264.353273,272.73,268.0834,265.73740000000004,266.8541407018672,62.22539739239155,1.1516701239745282,284.1311561507657,240.65884384923427,7.258564285714281,28.400000000000006,-6.353399999999965,-0.06118837161339929,0
262.01,262.23,255.45,255.78,56290673.0,768655.0,257.894629,268.262,267.47520000000003,265.7344,265.79946063502274,50.33901411031703,-0.03984376902519493,284.13495878023565,240.41204121976426,7.134278571428569,23.0,-11.695200000000028,-0.5940591673480217,1
258.05,266.29,255.54,263.88,58469094.0,781752.0,262.293107,266.11400000000003,267.0698,265.8289,265.6166548602587,54.68985119545228,-0.2782492754383825,284.3279857809297,241.05401421907027,7.434992857142857,32.28999999999999,-3.189799999999991,0.10990440277018398,1
263.6,266.82,262.45,264.35,34203337.0,547326.0,264.62366,264.24800000000005,266.7428,265.9493,265.4960210640436,56.766467065868284,-0.3930618878704526,283.86205033600936,243.28494966399066,7.43677857142857,33.460000000000036,-2.3927999999999656,0.07654563654277644,0
262.6,264.48,260.05,260.58,30845294.0,510022.0,261.777992,261.264,266.3788,265.9864,265.02782858175374,51.904604173567414,-0.6940812289210673,283.15069910016524,245.2893008998348,7.378921428571429,30.019999999999982,-5.798800000000028,-0.3845605469444365,1
258.97,264.75,258.16,264.58,42070499.0,631324.0,262.687785,261.834,266.1126,266.0776,264.98517824063435,54.03608736942068,-0.5985862093950486,282.4269988430899,247.63600115691005,7.155357142857142,38.56999999999999,-1.5326000000000022,-0.0519099801704578,1
263.49,269.43,263.381,266.18,37485756.0,667289.0,266.560493,263.91400000000004,265.8926,266.19509999999997,265.09897078914537,46.47004608294933,-0.41136777125049995,281.3863481213045,250.49065187869556,6.781357142857142,41.28,0.287399999999991,0.03126649072460981,1
267.86,274.89,267.71,272.14,47170799.0,651152.0,272.551705,265.566,265.7598,266.3702,265.76954499970293,52.22855227882035,0.10270943342172545,281.62254596061496,251.92745403938503,7.098857142857142,44.379999999999995,6.380200000000002,0.7226783488977058,1
271.78,274.94,271.05,274.23,33872816.0,584207.0,273.764144,267.54200000000003,265.68379999999996,266.55800000000005,266.57530261877884,47.936449963476996,0.5474981495565567,282.2099512212268,252.93604877877317,6.700285714285714,47.07000000000002,8.546200000000056,0.9096156568925258,0
274.945,276.11,270.795,272.95,32503510.0,607281.0,272.73557,270.01599999999996,265.5772,266.7162,267.1824166550856,47.331410025243386,0.7092282378430554,282.2319533877669,254.56504661223312,6.63207142857143,43.639999999999986,7.372799999999984,0.6580424818613875,0
272.81,272.81,262.89,264.18,72529622.0,768081.0,265.602793,269.93600000000004,265.3786,266.7778,266.89647221174414,38.761689777491156,0.20545372686644214,281.85366521252655,255.5333347874735,6.993857142857148,33.69,-1.198599999999999,-0.6859336379309043,1
262.41,266.53,260.2,264.72,42020588.0,705079.0,264.48285,269.644,265.1808,266.85810000000004,266.68918914395897,41.618692854724046,-0.09536330210853161,281.53936180370226,256.3716381962977,6.98171428571429,32.160000000000025,-0.46079999999994925,-0.6731637816864496,0
263.48,265.56,260.13,263.75,38686890.0,627107.0,263.132491,267.966,265.019,266.9308,266.4092663683438,41.59756303943139,-0.34934850767841163,281.42575693611286,255.85924306388713,7.196000000000004,31.610000000000014,-1.2690000000000055,-0.7654543790289648,0
264.65,266.15,261.42,262.52,39959953.0,637658.0,263.290257,265.624,264.8256,266.97540000000004,266.0388600475492,38.905982905982924,-0.5764624661322028,281.357641356703,255.23135864329703,7.06957142857143,32.79999999999998,-2.3056000000000267,-0.8840905632605778,0
260.79,261.555,257.25,260.29,49818541.0,758529.0,259.702323,263.092,264.55800000000005,267.03790000000004,265.4913495668302,48.46678023850087,-0.8373321477369959,280.4163105949283,254.55268940507176,6.3359999999999985,21.82000000000002,-4.268000000000029,-1.1126825508597555,0
258.63,258.77,254.37,257.46,41273884.0,621156.0,256.978693,261.748,264.2878,267.1598,264.726459131894,51.91605839416055,-1.142066191830402,279.5950116889441,253.52898831105594,6.274571428571426,17.67999999999998,-6.827800000000025,-1.3967608128091027,1
255.69,261.15,253.6805,259.88,38398591.0,690562.0,258.003938,260.78,264.0382,267.282,264.2648915955231,44.758909853249506,-1.1206731714870841,277.80045158354835,253.49954841645157,6.040249999999994,20.189999999999998,-4.158200000000022,-0.9497589386410147,1
257.645,262.48,256.95,260.83,30750595.0,571024.0,260.679291,260.196,263.7786,267.4126,263.9377590626162,45.44513457556933,-0.9872492077279502,276.51833894387596,253.4026610561241,6.123107142857139,22.94999999999999,-2.948599999999999,-0.7147529949253421,0
261.09,262.13,259.55,260.81,26372593.0,493478.0,260.680771,259.854,263.5268,267.52729999999997,263.63987724712894,50.32960733734596,-0.8502537169474816,275.24679915065354,253.38720084934633,5.99096428571428,26.460000000000008,-2.716799999999978,-0.6417318290410171,0
258.66,258.95,254.18,255.76,40952141.0,664408.0,255.714195,258.948,263.1668,267.61039999999997,262.8894127474024,37.729549248747965,-1.0372661410163035,273.54986507274964,253.11013492725036,5.993821428571424,28.97,-7.4068000000000325,-1.481428560184172,0
255.48,256.33,249.52,250.12,37092748.0,664343.0,251.845311,257.47999999999996,262.70759999999996,267.5887,261.6732782000307,29.91495747873941,-1.452845231042886,274.5488870938036,250.95011290619644,6.048178571428563,20.090000000000003,-12.587599999999952,-2.1407044111015483,1
252.105,253.885,249.88,252.82,32254050.0,614630.0,252.767518,256.06800000000004,262.3268,267.4945,260.83010884764684,23.692810457516416,-1.4543494922073021,274.8352260752461,250.36777392475398,5.7121071428571355,18.75,-9.506799999999998,-1.5991039753280252,1
252.955,255.13,252.18,254.23,32510780.0,482574.0,254.163576,254.748,261.99120000000005,267.4091,260.20152705263285,22.25305216426193,-1.2752508463948649,274.88981854525133,249.34818145474873,5.644964285714279,17.53,-7.761200000000059,-1.235472882501095,0
252.625,254.94,249.0,249.94,35915193.0,566867.0,250.898449,252.574,261.6448,267.32399999999996,259.22423876190595,20.53777208706788,-1.3531965734341354,275.22192675925066,247.57507324074936,5.6896071428571355,11.789999999999992,-11.704799999999977,-1.6578378428969476,0
249.4,251.83,247.3,248.96,35019905.0,609140.0,249.133933,251.21400000000003,261.3768,267.2178,258.24669221315304,25.655790147152928,-1.3738460138383308,275.72040663983825,245.91459336016172,5.294607142857136,9.969999999999999,-12.416799999999995,-1.591300312960784,0
247.975,249.1999,246.0,247.99,88492140.0,637593.0,248.002564,250.788,261.13,267.0695,257.2698643833289,23.60366046071313,-1.3537313244014162,275.8265666549772,244.14943334502277,5.071028571428566,10.110000000000014,-13.139999999999986,-1.5150360839286734,1
253.97,254.6,250.28,251.49,40725811.0,692644.0,251.934488,250.52200000000002,260.97900000000004,266.8963,256.7194011087262,32.0864991233197,-1.0207705285858029,275.24475586720666,243.26224413279326,5.155314285714279,5.990000000000009,-9.489000000000033,-0.9709681421483081,1
250.35,254.825,249.55,251.64,45304131.0,552930.0,252.444218,250.004,260.82439999999997,266.72270000000003,256.23564862218086,33.584791792395876,-0.720640840510455,273.3460203689366,243.11097963106354,5.194242857142852,-4.439999999999998,-9.184399999999982,-0.8716376547490045,1
254.095,255.0,251.6,252.62,28626412.0,534621.0,253.12745,250.54000000000002,260.6718,266.5519,255.8913011343541,37.97428661022261,-0.40221120169727476,270.427346210918,243.86865378908206,5.060671428571425,-1.8100000000000023,-8.051800000000014,-0.6819612845513742,1
252.115,257.0,250.77,252.89,41948926.0,686731.0,254.179043,251.32600000000002,260.5086,266.3668,255.6054629310823,42.20934197067847,-0.13339793676011968,267.25144289069,245.03855710930998,5.08281428571428,0.5799999999999841,-7.618600000000015,-0.5861462633960878,0
253.9,255.493,248.07,248.8,48058120.0,731187.0,251.041752,251.488,260.2854,266.1511,254.95732360431253,32.129032258064484,-0.18771586264396145,266.2676934065877,244.48430659341227,5.079492857142853,-8.069999999999993,-11.48539999999997,-1.2075257270871307,0
250.07,250.87,245.51,246.63,39622901.0,674542.0,246.869425,250.516,260.0538,265.9269,254.16424516580656,27.963997517070098,-0.31876096646010854,265.09726268469836,243.8457373153017,5.067349999999995,-8.830000000000013,-13.423800000000028,-1.4759411126868491,1
247.91,255.48,247.101,253.79,49749647.0,678628.0,252.302046,250.946,260.019,265.7644,254.1286027690631,41.0823170731707,0.10511774607211599,263.6604011393819,244.28659886061806,5.515207142857138,-0.6400000000000148,-6.229000000000013,-0.03788621301274418,1
254.08,256.18,253.33,255.63,40214210.0,616606.0,255.022473,251.548,260.19759999999997,265.61929999999995,254.27159298153327,49.82019363762103,0.5148419773769479,262.49108933425805,244.76691066574196,5.245207142857138,1.0,-4.56759999999997,0.45158651070346867,1
254.2,256.13,250.65,255.92,31436918.0,533471.0,254.604641,252.154,260.363,265.48080000000004,254.42858412614916,59.415584415584405,0.7941252248985071,261.78306038308295,245.03793961691707,5.150207142857139,0.46999999999999886,-4.443000000000012,0.5994582027907519,1
256.51,262.16,256.46,258.86,29515075.0,561322.0,259.123609,254.166,260.5732,265.3847,254.85062373318257,59.72938144329901,1.1443169386119845,262.01741050981445,244.94358949018553,5.309849999999999,1.7300000000000182,-1.713199999999972,1.2602919976297038,0
256.155,256.2,245.7,253.5,62320464.0,986242.0,250.651942,255.53999999999996,260.68240000000003,265.22540000000004,254.7219929014509,48.95684481280367,0.9883003374508506,261.15078301901013,245.17221698098984,6.039135714285716,-4.519999999999982,-7.18240000000003,0.08473851763532843,1
258.45,259.7499,256.53,258.9,41185418.0,692208.0,258.267869,256.562,260.7522,265.0619,255.11989833940794,62.40997229916896,1.207606345745488,260.7031907474667,245.4268092525333,6.061271428571432,2.2099999999999795,-1.852200000000039,1.5278487256776685,1
259.0,261.12,256.07,260.49,28265531.0,500536.0,259.446868,257.534,260.7966,264.9321,255.63133659279768,65.70416780168891,1.4047632328180488,260.61992471581783,245.47807528418224,6.0984142857142905,4.009999999999991,-0.3066000000000031,1.9656779797198705,0
259.98,262.19,259.0231,260.48,31442238.0,514098.0,260.423995,258.446,260.87739999999997,264.8074,256.0931140601503,67.46853146853148,1.4723921883315316,261.48026307338904,245.08973692661093,6.096057142857147,2.420000000000016,-0.3973999999999478,1.7558923821159549,0
259.73,260.18,256.66,259.2,36408224.0,578552.0,258.333648,258.514,260.8958,264.6753,256.3890079591836,61.49716671637335,1.3708860114372832,262.19780145796153,245.2801985420385,5.896771428571433,5.159999999999997,-1.6958000000000197,1.2911994748050266,0
259.245,261.93,257.19,258.83,48524835.0,661816.0,258.821886,259.58000000000004,260.88280000000003,264.589,256.6214833916423,60.65185185185183,1.2236398793179926,262.7830569661895,245.2959430338105,5.8585571428571495,13.559999999999974,-2.0528000000000475,1.0957783013307687,1
258.16,266.56,257.81,266.43,50072607.0,728560.0,264.032081,261.086,260.81120000000004,264.5789,257.5556278305335,67.10428536041613,1.5612815727770735,265.00306734860277,244.2959326513972,6.240700000000006,18.77000000000001,5.618799999999965,2.275640772567109,0
266.8,267.16,261.27,263.4,43478258.0,635080.0,263.375152,261.668,260.6896,264.52729999999997,258.11223470381606,62.18409459772776,1.5032015830720273,266.1271381366109,244.51786186338913,6.216414285714295,15.629999999999967,2.710399999999993,1.4951912128606812,1
266.96,272.3,266.72,270.23,61597694.0,723488.0,269.811713,263.618,260.5644,264.5671,259.2663075891669,73.35949422280349,1.8259516225635597,268.6433069936585,244.12869300634145,6.321914285714298,20.890000000000015,9.66560000000004,2.2588974898258556,1
270.33,274.275,270.29,273.05,36649162.0,541181.0,272.793799,266.38800000000003,260.5072,264.5827,260.57904019972244,78.39638865004292,2.110408911053919,271.32297741501657,243.95502258498345,6.2279857142857225,25.600000000000023,12.5428,2.2524152930986614,0
271.5,272.8,265.4,266.17,50375502.0,710353.0,267.610166,267.856,260.2682,264.4852,261.1115125616536,63.38667820069202,1.7321119361329202,272.241829267934,244.50417073206594,6.14227142857144,13.880000000000024,5.901800000000037,1.1243919510967486,1
267.82,273.74,266.87,273.17,43403761.0,607164.0,271.943797,269.204,260.2392,264.44719999999995,262.25993993673427,67.06225680933849,1.840085721437569,274.4166703545125,244.4823296454875,6.479414285714297,10.930000000000007,12.930800000000033,1.8334126859006963,1
275.045,275.77,271.65,273.43,33551842.0,551288.0,273.630131,271.21000000000004,260.2342,264.406,263.32375518085485,67.04302121861005,1.8128594526762365,276.3262435737223,244.65375642627774,6.382271428571441,10.660000000000025,13.19580000000002,1.634225937452979,0
272.755,273.06,269.65,271.06,38318683.0,593309.0,270.912679,271.37600000000003,260.1454,264.3281,264.0605404017258,62.00787401574799,1.530347326047627,277.4817953876455,245.3152046123545,6.206557142857155,12.610000000000014,10.914600000000007,1.2014328863749582,0
266.09,268.36,265.07,267.61,41535873.0,521959.0,267.134397,270.288,260.263,264.1732,264.39858417299,64.43035385559418,1.0302256738870894,277.49338849067357,247.18461150932654,5.694414285714296,8.03000000000003,7.347000000000037,0.6956400785480584,1
272.335,273.23,268.66,270.71,40172718.0,579993.0,270.572016,271.196,260.5616,264.0184,264.99967139461,62.674393646705276,0.8355853956400785,277.1940822397248,249.8919177602752,5.649421428571437,7.889999999999986,10.148399999999981,1.0500266387882298,0
267.55,271.04,267.04,270.17,30201056.0,511789.0,269.634794,270.596,260.6874,263.87859999999995,265.4920836427424,60.6280193236715,0.6084175249833703,277.50536430534805,251.21863569465188,5.574421428571436,1.3600000000000136,9.48259999999999,0.8837919827934398,1
270.5,276.0,268.14,271.35,92016751.0,965494.0,271.910943,270.18,260.82739999999995,263.7851,266.0499804386717,61.635624063369725,0.48115017988214115,277.96888362173394,252.3271163782661,5.909642857142866,2.3500000000000227,10.522600000000068,0.9674840179480908,1
278.855,287.22,278.37,280.14,80105508.0,1301741.0,282.456884,271.996,261.2186,263.7987,267.3918870635601,69.31021763187016,0.9077258963995449,280.05537047580367,252.6626295241964,6.7703571428571525,10.439999999999998,18.921400000000006,2.012357949041439,0
279.655,280.63,274.8601,276.83,46845300.0,768306.0,276.916261,273.84,261.4636,263.7881,268.29075496226864,65.74527641707488,0.8848152871479247,281.2373047949606,253.2776952050395,6.843921428571439,5.430000000000007,15.366399999999999,1.3694754884489713,1
276.925,284.57,276.501,284.18,49478504.0,779580.0,282.316227,276.534,261.8236,263.8581,269.8040163944335,65.59479880513092,1.2596559921735953,283.1431370238066,254.43986297619335,6.795278571428582,13.810000000000002,22.356400000000008,2.144494035694109,1
281.915,288.03,281.07,287.51,58505958.0,839684.0,286.24898,280.002,262.13100000000003,263.9454,271.4903005473446,71.07149099807731,1.6047317267570769,286.0498164201989,254.39418357980108,6.871707142857149,18.45999999999998,25.378999999999962,2.1845085311878747,0
289.27,292.13,285.78,287.44,45390735.0,776365.0,288.89505,283.21999999999997,262.3952,264.03950000000003,273.00931954283556,67.05649157581766,1.6924243491039954,288.46173736388505,254.67726263611496,6.689564285714291,17.399999999999977,25.04480000000001,1.879028770212585,1
290.01,294.76,290.0,293.32,52883906.0,790657.0,293.146336,285.856,262.8026,264.18989999999997,274.9436700625655,68.94038497477109,1.990054953153237,291.8582745482314,254.5647254517686,6.9234928571428656,23.180000000000007,30.51740000000001,2.156780514290846,0
291.979,293.88,290.23,292.68,42447512.0,712441.0,292.179992,289.026,263.3726,264.3756,276.63284434232116,78.04104082927867,1.9830414230072302,294.23404976205387,255.5369502379461,6.6377785714285755,22.910000000000025,29.30740000000003,1.839362662197903,1
292.56,295.27,292.56,294.8,45915100.0,718397.0,294.261156,291.15,263.9742,264.5775,278.3630496430525,75.51309271054501,1.9570675119305472,296.43165265197604,256.9363473480239,6.290635714285718,26.329999999999984,30.825800000000015,1.8347497111953965,1
293.5,300.92,293.5,298.87,52854874.0,777464.0,298.284187,293.422,264.6766,264.8478,280.3160925341903,77.5324675324676,2.0405550884592465,299.7625062148363,256.84949378516376,6.526350000000003,29.439999999999998,34.1934,1.916807871151065,0
299.82,300.45,295.38,298.21,35497001.0,666775.0,298.26533,295.57599999999996,265.3904,265.108,282.02027419760077,80.5124747134188,1.8817660604133284,302.0522717548432,258.04072824515674,6.618492857142859,22.95999999999998,32.81959999999998,1.6507941827582056,1
297.9,303.2,296.52,300.23,55041205.0,777324.0,300.404077,296.95799999999997,266.18919999999997,265.3736,283.75453379782925,87.87738039944269,1.7461891470719824,304.7899097281233,258.3030902718768,6.667778571428572,26.75999999999999,34.04080000000005,1.6076384849331282,0
300.24,300.66,294.91,297.84,34681425.0,732940.0,297.258714,297.98999999999995,266.9968,265.6423,285.09600676946457,82.0306965761511,1.346852487641872,306.75429871221223,258.81770128778777,6.677064285714287,24.889999999999986,30.843199999999968,1.2561592444047531,1
